Id,Response
67652,1
67653,7
67660,8
67661,8
67666,5
67667,4
67669,1
67670,4
67671,4
67682,4
67684,7
67690,6
67701,6
67704,7
67705,7
67714,7
67716,3
67720,4
67723,3
67724,8
67725,4
67727,6
67736,7
67738,1
67741,1
67744,7
67746,5
67748,8
67751,8
67758,4
67769,2
67778,8
67781,7
67797,1
67798,7
67801,2
67803,6
67805,6
67810,1
67811,8
67813,8
67820,7
67823,5
67824,6
67827,2
67834,4
67835,8
67838,4
67839,3
67840,8
67841,7
67843,7
67845,4
67847,8
67853,8
67855,4
67861,7
67862,4
67863,8
67866,6
67868,5
67878,4
67885,6
67887,6
67890,1
67891,4
67896,8
67899,5
67910,8
67914,2
67915,7
67919,3
67922,1
67925,6
67926,1
67929,5
67931,4
67932,2
67933,8
67934,1
67940,1
67941,4
67942,6
67943,8
67945,8
67946,7
67948,8
67956,4
67958,4
67960,6
67963,7
67964,7
67965,3
67966,2
67967,5
67977,2
67983,4
67985,3
68007,7
68009,1
68011,5
68012,7
68017,4
68018,1
68019,8
68022,6
68023,7
68028,8
68033,7
68034,6
68041,7
68044,2
68051,8
68062,7
68065,7
68069,7
68070,2
68074,7
68078,2
68085,7
68087,6
68090,8
68092,7
68099,7
68101,1
68110,2
68112,6
68113,3
68115,6
68125,8
68126,6
68129,8
68136,6
68139,8
68141,8
68146,1
68152,1
68160,8
68161,6
68162,5
68163,7
68168,7
68174,7
68176,8
68186,7
68189,5
68195,7
68196,2
68200,8
68202,7
68207,7
68213,8
68219,8
68221,6
68231,8
68234,4
68235,5
68239,4
68241,6
68244,2
68249,8
68252,8
68260,4
68264,7
68267,6
68273,4
68276,6
68279,6
68281,8
68289,7
68290,7
68294,4
68298,2
68307,6
68311,3
68315,6
68318,1
68320,6
68322,8
68324,8
68327,7
68333,7
68334,8
68336,7
68337,6
68347,5
68356,3
68360,8
68363,5
68364,5
68374,7
68377,3
68380,6
68382,8
68383,3
68386,3
68388,1
68389,8
68396,4
68405,8
68412,2
68422,5
68423,5
68429,2
68437,8
68445,6
68449,3
68455,2
68458,5
68466,1
68469,5
68479,8
68480,7
68485,3
68494,6
68496,8
68499,8
68509,1
68513,5
68521,4
68524,5
68533,2
68536,3
68537,3
68542,8
68544,2
68546,6
68549,8
68556,3
68557,8
68559,7
68562,8
68563,2
68567,8
68571,7
68572,8
68575,8
68576,7
68577,5
68580,7
68581,1
68587,2
68590,7
68597,8
68603,5
68605,7
68611,5
68614,2
68618,6
68630,2
68636,7
68637,1
68639,7
68646,1
68648,4
68653,6
68655,7
68657,8
68676,8
68679,7
68684,6
68701,6
68703,2
68704,4
68711,3
68716,8
68718,3
68723,8
68729,8
68731,8
68732,1
68740,3
68753,3
68754,2
68762,7
68770,3
68771,7
68773,5
68781,4
68782,8
68785,7
68789,7
68791,7
68792,6
68796,8
68808,6
68810,4
68812,6
68820,7
68821,6
68824,7
68825,2
68832,7
68838,6
68839,5
68840,1
68841,7
68848,3
68849,1
68852,6
68854,2
68855,5
68857,6
68858,5
68863,7
68864,8
68865,7
68867,7
68871,7
68874,5
68875,5
68878,8
68881,8
68894,4
68895,2
68902,7
68908,8
68911,8
68914,3
68916,8
68918,3
68919,4
68920,2
68940,4
68947,4
68948,8
68961,2
68962,7
68969,7
68973,7
68976,4
68985,8
68986,7
68987,7
68993,7
68996,7
69004,6
69005,8
69010,8
69011,2
69012,5
69013,6
69015,4
69024,2
69029,8
69030,8
69031,6
69033,8
69037,7
69039,3
69040,5
69045,2
69046,6
69048,5
69052,1
69060,8
69062,7
69064,5
69065,1
69071,3
69078,8
69080,1
69089,6
69094,2
69095,3
69097,3
69100,6
69108,8
69116,5
69119,6
69122,4
69128,4
69130,7
69135,8
69139,7
69143,7
69146,2
69151,8
69161,8
69163,1
69167,5
69168,8
69170,3
69173,7
69181,6
69184,5
69191,4
69194,4
69195,8
69197,8
69201,5
69204,5
69213,5
69217,8
69219,7
69242,5
69251,8
69254,7
69255,7
69268,5
69270,6
69273,8
69279,8
69280,7
69281,5
69289,8
69293,6
69294,3
69295,7
69297,7
69307,6
69308,8
69315,6
69316,8
69319,8
69323,7
69337,7
69338,7
69343,5
69344,8
69346,7
69350,8
69361,5
69368,8
69376,8
69378,8
69379,7
69382,8
69383,5
69384,7
69385,8
69386,7
69392,4
69393,6
69394,4
69402,1
69404,5
69407,1
69408,5
69410,5
69419,8
69422,8
69423,5
69425,5
69430,8
69434,3
69448,7
69452,8
69462,2
69467,4
69476,6
69481,8
69486,8
69488,7
69493,3
69494,8
69495,5
69514,7
69517,7
69518,6
69521,5
69524,4
69526,4
69528,5
69538,5
69539,7
69542,7
69544,8
69546,4
69547,7
69560,6
69565,6
69566,8
69567,7
69571,8
69575,6
69587,5
69590,2
69591,4
69595,7
69596,7
69598,7
69599,7
69603,8
69605,7
69615,7
69617,8
69623,8
69624,7
69636,8
69640,8
69645,3
69649,1
69653,3
69656,4
69661,6
69663,5
69670,6
69674,8
69676,7
69677,7
69684,3
69692,6
69702,3
69704,8
69706,4
69713,8
69715,5
69717,7
69720,1
69722,2
69724,1
69736,7
69738,8
69740,8
69744,8
69748,2
69751,5
69756,7
69758,8
69766,2
69768,8
69769,8
69777,7
69779,8
69781,8
69789,7
69795,8
69809,7
69810,8
69813,8
69814,4
69820,7
69826,8
69827,7
69829,8
69830,1
69832,6
69844,7
69845,7
69847,7
69853,7
69855,3
69861,1
69867,6
69868,8
69870,4
69872,2
69875,4
69879,8
69890,5
69895,5
69900,6
69903,5
69904,6
69905,7
69907,8
69910,7
69912,1
69913,2
69914,7
69915,5
69918,8
69921,7
69925,8
69929,6
69932,3
69933,7
69934,4
69937,6
69938,8
69941,8
69947,2
69954,3
69957,6
69958,6
69975,4
69982,6
69985,8
69990,8
69992,2
69993,7
69996,8
69997,8
70013,1
70015,2
70016,3
70018,6
70024,4
70025,1
70032,7
70034,5
70045,7
70048,3
70051,4
70065,3
70066,3
70070,5
70075,5
70085,7
70093,7
70098,4
70102,3
70104,4
70112,7
70118,5
70123,4
70127,8
70133,8
70137,6
70140,5
70141,6
70146,3
70151,8
70156,8
70161,6
70162,2
70166,1
70180,6
70182,6
70187,6
70192,3
70211,1
70219,6
70220,4
70228,8
70231,4
70234,4
70238,2
70241,1
70247,7
70251,8
70252,7
70256,7
70257,8
70260,1
70265,7
70267,8
70268,8
70269,7
70274,6
70277,4
70283,1
70294,3
70304,8
70306,6
70309,8
70312,8
70313,6
70327,1
70331,5
70333,1
70334,8
70337,7
70341,7
70342,5
70343,1
70345,5
70346,3
70347,4
70348,5
70349,8
70350,8
70353,8
70354,6
70355,8
70356,7
70360,3
70362,8
70364,6
70372,4
70377,8
70378,1
70381,7
70382,4
70384,5
70392,5
70393,8
70400,5
70408,8
70410,5
70414,8
70415,1
70416,5
70418,3
70432,2
70434,7
70437,6
70439,6
70445,2
70448,4
70452,8
70454,7
70456,8
70457,7
70461,7
70468,8
70469,6
70475,6
70481,5
70483,7
70489,2
70490,6
70491,6
70492,8
70496,6
70499,7
70502,8
70506,5
70507,2
70511,6
70512,7
70513,2
70523,3
70528,7
70530,8
70537,3
70540,8
70541,6
70542,5
70545,8
70547,5
70548,7
70555,1
70559,7
70566,3
70570,7
70571,8
70581,6
70582,7
70583,1
70586,8
70587,4
70594,5
70596,8
70606,4
70607,7
70608,8
70614,1
70619,5
70620,4
70625,7
70628,4
70631,6
70640,1
70641,8
70642,6
70643,7
70649,7
70650,4
70652,7
70655,6
70661,8
70664,3
70666,8
70671,2
70688,8
70689,3
70690,8
70696,5
70697,7
70701,2
70709,8
70713,8
70714,7
70715,8
70721,1
70722,8
70726,7
70732,1
70733,7
70737,7
70745,6
70755,8
70758,4
70765,8
70768,2
70770,3
70772,5
70774,7
70777,3
70783,8
70787,2
70795,3
70796,7
70808,2
70810,2
70811,5
70812,6
70814,4
70816,5
70822,8
70830,4
70839,8
70841,4
70844,6
70855,1
70856,4
70861,5
70863,3
70866,6
70869,7
70871,8
70879,2
70880,6
70887,4
70888,5
70901,4
70902,6
70903,8
70911,5
70912,8
70917,5
70919,3
70923,2
70925,8
70942,6
70945,5
70949,8
70951,8
70959,4
70960,8
70966,2
70969,6
70970,8
70975,8
70983,8
70984,8
70995,2
70997,2
70998,7
71004,4
71012,3
71016,7
71021,1
71022,7
71024,6
71025,1
71027,2
71040,6
71047,6
71048,2
71052,6
71057,6
71058,1
71059,3
71065,7
71066,8
71069,5
71077,8
71078,7
71079,7
71082,2
71083,4
71089,8
71093,7
71113,8
71114,8
71116,7
71119,1
71121,1
71124,8
71127,6
71131,3
71137,8
71147,7
71149,2
71151,6
71163,8
71167,6
71173,6
71175,2
71177,4
71178,2
71180,8
71186,8
71189,6
71190,8
71194,6
71202,8
71204,6
71209,7
71211,6
71216,8
71222,7
71223,5
71224,6
71232,6
71235,2
71243,8
71245,6
71248,5
71253,3
71256,4
71267,7
71270,8
71275,8
71281,6
71284,6
71292,7
71296,8
71297,8
71300,5
71301,7
71304,7
71305,1
71308,8
71312,7
71313,5
71319,8
71320,8
71321,5
71324,1
71333,4
71337,6
71339,1
71342,8
71344,6
71346,6
71356,7
71371,7
71372,1
71381,1
71382,1
71384,8
71394,7
71396,4
71407,7
71409,6
71411,8
71414,3
71415,8
71420,7
71425,8
71430,3
71441,6
71449,6
71457,8
71458,6
71460,3
71461,4
71463,4
71465,8
71466,7
71468,7
71470,6
71472,6
71473,8
71477,7
71485,7
71490,7
71494,8
71505,1
71510,8
71513,7
71515,8
71520,3
71527,8
71530,7
71533,7
71534,2
71537,7
71539,6
71550,6
71556,8
71558,1
71574,6
71579,7
71588,3
71589,1
71592,4
71595,6
71599,1
71604,8
71605,7
71606,1
71609,4
71616,7
71617,7
71620,1
71622,4
71625,5
71626,7
71629,1
71634,6
71636,7
71641,7
71644,7
71648,8
71651,5
71653,7
71654,5
71657,8
71660,8
71661,8
71662,5
71664,5
71665,7
71671,1
71674,1
71687,3
71689,8
71690,4
71691,8
71692,7
71697,8
71704,6
71707,2
71709,2
71710,5
71712,5
71719,8
71723,4
71726,7
71727,5
71731,6
71733,5
71744,4
71746,4
71749,2
71753,8
71754,5
71755,1
71759,8
71760,8
71772,3
71773,8
71775,8
71778,8
71779,8
71782,4
71790,4
71793,7
71797,1
71798,3
71799,7
71818,3
71819,6
71825,5
71831,3
71832,8
71833,1
71836,5
71837,8
71838,7
71844,2
71846,3
71847,7
71852,8
71855,8
71858,8
71862,8
71864,4
71867,2
71877,4
71878,2
71882,8
71885,5
71886,3
71888,7
71890,8
71891,3
71892,4
71897,6
71898,4
71902,5
71911,8
71920,5
71926,6
71928,6
71946,6
71956,4
71958,6
71959,8
71960,5
71968,2
71972,7
71977,3
71982,1
71983,4
71984,7
71997,4
71998,2
72001,7
72004,7
72005,7
72008,8
72015,7
72021,7
72022,7
72025,7
72026,8
72031,5
72037,4
72040,7
72041,8
72043,8
72046,8
72049,8
72053,8
72055,7
72057,8
72068,6
72071,1
72075,3
72084,8
72088,7
72089,2
72094,8
72095,4
72101,6
72105,6
72106,6
72110,4
72111,5
72112,7
72120,5
72121,8
72122,7
72134,6
72143,6
72144,8
72145,5
72146,7
72152,7
72154,2
72159,7
72160,7
72162,3
72164,4
72167,6
72171,5
72176,5
72178,4
72182,7
72186,5
72187,3
72190,4
72194,5
72196,7
72202,1
72206,4
72217,7
72220,3
72221,2
72222,6
72223,8
72225,5
72230,7
72234,8
72236,8
72239,8
72243,5
72244,7
72245,7
72247,1
72249,8
72256,6
72257,3
72258,2
72259,6
72260,8
72263,1
72268,6
72271,5
72276,8
72279,3
72280,8
72284,1
72287,7
72290,3
72310,1
72311,8
72320,6
72321,2
72336,5
72344,8
72346,5
72350,7
72355,2
72357,6
72359,8
72360,8
72366,8
72368,4
72369,6
72374,5
72379,6
72380,7
72385,6
72386,2
72390,1
72391,1
72392,7
72399,6
72401,8
72404,5
72412,4
72420,6
72422,1
72425,3
72429,5
72432,6
72442,7
72445,7
72455,7
72456,7
72457,1
72462,5
72464,6
72469,1
72474,6
72485,6
72489,4
72493,6
72504,8
72505,8
72506,7
72510,5
72515,7
72516,1
72518,2
72519,6
72520,8
72524,8
72536,4
72548,8
72552,8
72554,1
72557,1
72558,5
72559,4
72566,1
72570,3
72571,2
72590,8
72595,4
72608,6
72619,7
72622,8
72623,8
72625,8
72628,6
72629,7
72630,8
72631,5
72633,6
72636,8
72645,8
72647,5
72650,8
72651,7
72657,7
72659,8
72665,1
72667,4
72670,3
72673,4
72674,8
72675,2
72677,7
72683,3
72684,6
72693,8
72706,4
72711,8
72714,7
72716,5
72721,4
72723,7
72725,5
72728,1
72732,8
72734,5
72739,4
72744,8
72747,8
72751,6
72752,6
72757,2
72759,1
72761,7
72770,4
72771,1
72777,6
72780,7
72781,2
72784,8
72791,6
72797,6
72800,7
72823,4
72827,5
72828,8
72830,6
72832,8
72833,4
72843,2
72848,7
72849,5
72850,8
72856,8
72860,1
72863,1
72867,7
72876,5
72879,5
72897,6
72900,8
72902,5
72905,4
72906,6
72908,7
72909,7
72914,7
72915,4
72917,8
72920,7
72922,3
72925,5
72936,4
72938,4
72942,2
72943,7
72947,6
72949,5
72952,2
72956,6
72960,5
72964,5
72969,8
72971,1
72972,6
72975,8
72979,7
72982,2
72985,8
72993,8
72997,1
73000,3
73005,8
73008,5
73018,6
73022,6
73029,7
73032,8
73034,8
73039,4
73042,6
73043,8
73045,8
73047,8
73050,6
73052,4
73053,1
73056,5
73059,6
73060,4
73063,4
73065,5
73069,5
73074,6
73079,5
73081,1
73084,5
73086,3
73087,5
73090,7
73091,8
73092,4
73095,8
73100,6
73101,1
73107,4
73110,6
73111,4
73113,5
73119,2
73120,3
73125,7
73126,7
73130,6
73137,6
73138,6
73140,8
73143,4
73145,3
73148,5
73154,1
73167,6
73169,4
73172,4
73182,5
73183,7
73184,8
73190,8
73191,1
73193,8
73196,8
73201,4
73202,6
73204,8
73215,7
73218,5
73220,4
73221,3
73234,8
73239,6
73241,3
73244,1
73245,7
73248,8
73250,5
73253,1
73254,4
73255,7
73258,8
73259,5
73264,8
73265,5
73275,8
73277,7
73281,8
73282,8
73283,6
73286,5
73287,5
73292,8
73299,7
73302,8
73314,7
73316,8
73322,8
73326,1
73330,8
73331,1
73339,5
73348,8
73349,8
73352,6
73356,1
73364,1
73365,7
73370,6
73371,7
73383,8
73387,6
73389,7
73392,1
73394,5
73401,5
73412,8
73415,5
73417,4
73422,4
73427,5
73440,5
73443,3
73454,3
73457,6
73462,6
73465,4
73472,8
73475,8
73478,8
73485,3
73490,4
73497,7
73499,8
73505,8
73511,4
73517,8
73529,7
73531,7
73533,7
73540,7
73541,5
73550,4
73556,8
73560,7
73568,6
73572,7
73577,5
73584,1
73585,7
73591,7
73595,8
73596,2
73597,6
73599,5
73605,8
73610,3
73611,6
73613,7
73622,6
73628,8
73634,1
73646,8
73649,5
73651,6
73661,1
73662,4
73667,7
73675,8
73677,8
73682,4
73683,7
73684,8
73688,3
73691,7
73696,7
73701,4
73705,8
73709,4
73711,1
73712,6
73718,7
73719,4
73720,8
73722,3
73723,6
73724,6
73725,6
73728,5
73729,5
73730,3
73731,8
73733,8
73735,8
73743,3
73744,3
73750,7
73751,2
73753,1
73754,3
73756,2
73759,6
73761,7
73767,7
73768,8
73771,4
73773,4
73778,8
73781,7
73782,1
73786,2
73793,5
73796,8
73805,4
73807,7
73808,8
73811,2
73816,8
73818,4
73820,6
73827,7
73831,1
73840,5
73841,7
73854,7
73857,8
73860,7
73864,2
73865,6
73868,4
73869,5
73874,6
73876,1
73877,7
73879,7
73881,8
73889,6
73892,8
73893,7
73897,8
73900,5
73901,6
73902,1
73905,7
73909,3
73912,5
73913,3
73915,7
73916,3
73926,7
73928,2
73929,2
73930,8
73931,6
73932,7
73934,8
73941,8
73948,7
73953,5
73954,2
73955,6
73968,5
73970,5
73972,4
73978,8
73979,7
73982,5
73990,4
74000,8
74003,8
74006,7
74013,8
74018,4
74024,7
74032,1
74037,4
74043,1
74044,8
74046,8
74048,4
74051,4
74052,8
74057,7
74058,2
74059,8
74062,4
74065,7
74069,4
74070,6
74073,8
74074,2
74075,2
74081,8
74082,7
74083,7
74089,7
74091,8
74097,7
74114,6
74116,5
74119,6
74123,7
74125,1
74129,4
74131,6
74135,8
74136,7
74139,3
74141,8
74142,7
74153,6
74158,2
74159,6
74161,2
74162,2
74168,5
74175,4
74185,4
74188,4
74192,1
74194,2
74195,4
74196,5
74207,8
74215,1
74222,7
74225,4
74226,7
74228,4
74229,7
74231,7
74240,8
74245,8
74248,8
74249,7
74251,7
74253,2
74254,1
74265,8
74266,7
74271,2
74277,6
74280,8
74281,7
74283,7
74285,7
74287,8
74288,7
74289,4
74295,2
74302,6
74303,8
74304,7
74305,4
74309,8
74321,1
74322,7
74332,1
74333,7
74334,7
74346,4
74351,1
74352,7
74356,1
74357,6
74363,7
74364,7
74367,8
74378,8
74379,7
74380,1
74381,8
74386,7
74387,8
74391,8
74399,8
74405,7
74406,1
74408,3
74419,4
74421,6
74423,7
74424,8
74427,4
74429,5
74436,4
74443,3
74455,7
74456,6
74469,8
74471,4
74475,4
74476,5
74488,8
74491,1
74496,3
74502,6
74504,8
74506,5
74513,4
74515,7
74516,8
74517,7
74522,5
74529,8
74530,4
74537,8
74539,6
74541,8
74544,3
74549,8
74551,7
74555,4
74556,7
74558,2
74560,4
74561,6
74565,8
74569,3
74574,1
74580,7
74586,7
74588,4
74590,4
74597,1
74604,6
74612,8
74615,3
74618,8
74621,5
74623,5
74625,8
74628,8
74631,8
74642,7
74647,6
74648,3
74650,7
74655,7
74662,7
74664,7
74665,2
74667,4
74673,6
74676,7
74678,6
74682,8
74683,5
74684,8
74688,8
74689,7
74691,4
74696,6
74697,8
74700,5
74709,7
74710,6
74712,4
74713,8
74714,4
74715,8
74718,8
74719,4
74720,8
74722,6
74723,8
74731,7
74736,8
74737,7
74738,6
74741,8
74748,4
74750,7
74754,6
74757,5
74758,8
74766,5
74772,1
74778,4
74779,6
74780,8
74781,8
74782,8
74783,7
74793,3
74795,7
74799,2
74800,8
74808,6
74811,6
74813,1
74818,6
74830,7
74839,6
74840,5
74850,6
74851,3
74852,7
74853,3
74854,4
74861,6
74862,8
74866,8
74868,2
74871,8
74874,8
74879,6
74887,5
74888,7
74890,7
74893,4
74894,3
74895,6
74896,2
74897,4
74902,3
74906,6
74908,6
74910,8
74912,3
74921,8
74928,7
74936,2
74938,7
74964,8
74969,1
74971,1
74975,6
74985,8
74998,8
75001,8
75002,8
75003,7
75004,2
75006,4
75009,6
75012,6
75013,3
75014,1
75017,8
75021,1
75022,8
75032,6
75034,7
75042,7
75045,7
75057,7
75061,3
75065,4
75066,6
75070,4
75074,5
75076,2
75081,3
75086,6
75088,5
75093,8
75098,7
75101,6
75102,6
75103,7
75104,4
75114,3
75116,3
75121,7
75122,7
75130,5
75133,4
75134,4
75135,5
75136,3
75137,6
75144,5
75151,7
75152,6
75157,8
75160,5
75164,8
75165,6
75166,7
75169,2
75175,7
75180,4
75181,7
75183,7
75185,7
75189,7
75190,2
75191,3
75202,8
75208,7
75211,5
75213,2
75218,8
75219,2
75232,2
75234,8
75236,4
75241,7
75246,8
75255,8
75261,5
75272,4
75280,4
75282,8
75285,8
75292,2
75298,7
75299,8
75301,7
75303,8
75310,8
75312,5
75327,8
75332,8
75334,6
75336,7
75337,8
75338,3
75344,7
75348,7
75349,8
75353,8
75354,1
75358,8
75359,8
75361,4
75367,5
75375,7
75384,8
75392,8
75393,3
75396,8
75401,4
75402,8
75404,3
75409,1
75419,8
75423,1
75428,5
75436,5
75437,8
75439,8
75440,5
75443,8
75446,8
75452,1
75460,7
75463,4
75468,6
75469,8
75474,4
75477,1
75478,4
75485,8
75486,3
75488,5
75495,3
75497,1
75499,7
75500,1
75528,7
75529,8
75530,4
75531,7
75534,5
75537,5
75538,1
75541,8
75542,8
75543,6
75547,7
75549,6
75552,8
75554,2
75555,7
75557,8
75562,1
75563,7
75566,8
75568,8
75569,2
75579,6
75580,7
75583,6
75585,8
75589,8
75592,6
75613,1
75615,7
75618,6
75619,6
75621,7
75632,5
75637,7
75638,8
75643,2
75650,8
75654,5
75656,1
75663,1
75668,4
75669,6
75672,8
75677,3
75678,8
75686,8
75694,6
75699,6
75707,5
75715,8
75718,8
75719,1
75723,8
75725,4
75730,5
75732,7
75744,8
75747,3
75761,8
75772,3
75777,8
75780,3
75781,7
75790,7
75792,8
75799,1
75801,7
75802,1
75804,8
75809,6
75810,3
75815,6
75816,6
75819,8
75825,8
75827,2
75831,7
75833,8
75834,3
75838,5
75840,4
75842,6
75844,8
75846,8
75849,3
75853,6
75860,5
75863,7
75865,8
75868,8
75890,6
75891,3
75895,8
75896,5
75901,1
75903,5
75910,6
75911,7
75916,6
75923,1
75924,8
75925,2
75927,7
75935,2
75937,5
75939,8
75940,6
75942,8
75943,7
75946,6
75952,5
75954,8
75958,4
75963,7
75964,6
75966,7
75967,7
75969,4
75976,7
75983,6
75987,3
75992,8
76012,5
76018,7
76019,1
76024,6
76027,6
76029,6
76030,7
76032,7
76035,1
76045,8
76053,5
76058,7
76073,4
76076,3
76077,8
76090,7
76091,7
76092,2
76095,6
76097,8
76098,3
76102,5
76103,7
76105,7
76108,8
76110,4
76116,1
76117,7
76118,8
76122,7
76127,2
76141,8
76145,6
76150,3
76152,6
76153,7
76157,8
76164,8
76170,4
76175,8
76183,5
76188,1
76189,5
76191,8
76192,7
76195,5
76211,3
76212,8
76217,8
76219,8
76222,4
76224,7
76229,7
76232,8
76234,6
76235,5
76238,8
76239,4
76241,8
76242,8
76245,8
76247,8
76252,5
76259,5
76260,7
76263,4
76266,7
76270,2
76272,5
76306,2
76309,8
76313,7
76315,2
76316,3
76317,7
76325,8
76326,5
76328,8
76333,1
76336,8
76343,8
76357,5
76363,4
76364,3
76371,8
76372,7
76373,5
76378,6
76383,5
76395,8
76397,7
76402,2
76411,6
76423,8
76429,8
76430,4
76435,5
76437,7
76438,3
76440,8
76442,8
76445,8
76453,7
76456,5
76460,8
76473,8
76475,8
76482,7
76483,5
76484,5
76490,3
76492,5
76495,8
76498,8
76500,7
76506,8
76509,7
76511,5
76513,8
76515,4
76519,8
76526,4
76530,8
76532,2
76533,6
76539,2
76540,8
76542,4
76543,5
76548,8
76552,7
76553,2
76557,3
76558,4
76559,8
76560,8
76571,8
76572,7
76574,4
76575,8
76576,4
76580,8
76581,6
76583,1
76586,6
76587,8
76588,7
76590,4
76595,3
76598,8
76599,4
76612,8
76613,8
76620,7
76623,8
76629,2
76630,3
76632,4
76633,8
76638,7
76646,7
76650,3
76657,5
76659,3
76663,7
76665,6
76668,8
76669,8
76676,4
76680,3
76681,6
76683,7
76684,1
76693,2
76700,6
76707,3
76709,4
76716,5
76717,7
76718,6
76720,7
76724,5
76726,8
76727,5
76728,8
76729,6
76734,5
76735,3
76738,4
76747,1
76752,6
76753,8
76756,4
76758,8
76759,2
76772,8
76774,1
76779,8
76783,4
76784,8
76789,4
76790,1
76791,1
76796,1
76798,8
76817,5
76819,8
76823,8
76831,8
76843,5
76844,7
76845,6
76846,4
76848,6
76850,8
76860,1
76865,4
76866,5
76878,5
76879,3
76883,8
76891,2
76893,6
76898,5
76900,8
76902,8
76903,8
76919,4
76920,8
76922,8
76927,6
76932,6
76938,7
76939,1
76941,7
76945,3
76946,7
76949,6
76952,7
76956,1
76959,8
76970,1
76981,8
76982,7
76987,2
76989,2
76992,5
76993,5
76994,7
76995,7
76997,1
76999,8
77003,1
77007,2
77010,8
77014,1
77015,1
77017,5
77018,8
77027,6
77029,6
77039,3
77045,7
77048,4
77053,7
77054,1
77055,8
77062,8
77072,7
77074,8
77075,7
77077,7
77078,6
77082,8
77083,7
77093,7
77096,3
77100,8
77101,3
77123,8
77130,2
77131,8
77132,7
77133,3
77136,7
77144,4
77145,7
77146,7
77147,2
77150,4
77152,8
77154,5
77163,2
77172,8
77176,8
77180,8
77185,4
77187,5
77193,1
77194,7
77197,6
77201,8
77207,7
77208,8
77212,4
77213,1
77215,6
77217,2
77221,8
77227,3
77229,4
77231,6
77237,6
77244,7
77245,7
77248,4
77251,8
77253,5
77254,1
77255,8
77259,8
77261,4
77266,6
77269,6
77272,6
77276,1
77280,6
77283,5
77286,4
77291,1
77293,8
77298,1
77299,3
77304,8
77305,7
77306,7
77308,3
77310,7
77312,8
77314,6
77319,5
77320,7
77323,7
77328,6
77329,8
77334,3
77335,7
77338,4
77341,7
77345,2
77348,8
77353,8
77356,3
77357,7
77362,8
77363,7
77365,7
77366,4
77367,8
77368,7
77372,8
77376,5
77383,6
77389,8
77393,7
77400,4
77403,2
77405,7
77406,6
77411,8
77431,1
77433,8
77434,6
77437,3
77441,6
77444,8
77446,8
77448,4
77452,7
77455,6
77456,8
77458,2
77463,4
77470,7
77472,8
77476,5
77481,8
77483,4
77484,8
77486,2
77487,6
77488,5
77489,8
77492,7
77494,4
77495,2
77508,2
77509,4
77511,7
77512,5
77513,4
77515,4
77516,8
77520,7
77522,4
77524,8
77531,7
77543,8
77547,8
77551,8
77552,2
77554,6
77556,5
77565,8
77567,6
77568,7
77572,2
77581,8
77582,7
77588,8
77590,2
77594,8
77595,5
77602,8
77608,3
77612,4
77614,6
77618,2
77624,5
77628,6
77629,7
77635,4
77636,7
77637,1
77638,5
77647,5
77649,2
77650,7
77651,5
77659,5
77663,8
77668,1
77669,1
77670,4
77678,5
77682,7
77684,6
77694,6
77702,8
77704,5
77708,8
77711,6
77713,5
77714,5
77717,5
77720,8
77723,5
77724,7
77726,7
77729,8
77731,6
77734,7
77736,7
77740,8
77741,3
77748,8
77749,4
77750,7
77751,4
77759,8
77771,5
77775,1
77779,8
77783,8
77794,4
77795,5
77803,7
77806,8
77809,7
77810,4
77811,8
77815,7
77819,6
77825,4
77830,8
77833,2
77834,1
77837,6
77842,6
77847,6
77849,7
77851,7
77852,7
77855,5
77861,1
77862,4
77863,3
77865,8
77866,1
77870,4
77874,4
77879,7
77883,8
77884,1
77889,7
77892,7
77894,8
77895,6
77902,1
77903,3
77904,7
77905,8
77908,6
77909,1
77913,8
77917,2
77921,1
77927,5
77928,1
77942,6
77947,8
77948,6
77949,8
77951,5
77953,7
77959,8
77963,1
77965,1
77971,5
77978,8
77983,7
77986,8
77997,4
77998,8
78002,7
78006,5
78012,8
78016,6
78021,4
78024,8
78026,6
78033,4
78034,1
78040,8
78043,7
78055,5
78059,8
78060,7
78063,5
78070,8
78072,8
78079,7
78093,3
78094,6
78096,3
78097,5
78101,2
78111,7
78113,6
78118,6
78120,7
78124,7
78133,7
78136,6
78138,2
78144,5
78145,8
78147,1
78148,6
78150,5
78152,7
78155,4
78157,7
78159,7
78160,7
78161,7
78166,6
78167,7
78170,3
78177,7
78183,3
78192,6
78193,7
78197,3
78203,1
78204,5
78205,2
78208,8
78210,1
78217,3
78219,3
78220,8
78221,2
78225,2
78228,5
78234,3
78235,8
78238,8
78245,4
78246,7
78248,7
78254,7
78256,8
78257,7
78260,8
78262,2
78265,8
78269,6
78286,7
78287,8
78290,6
78291,8
78293,1
78296,3
78300,8
78304,4
78310,5
78316,5
78318,4
78319,6
78321,8
78326,8
78328,1
78332,8
78340,6
78342,3
78343,8
78345,8
78352,5
78353,4
78358,3
78366,4
78376,6
78378,6
78382,4
78383,3
78389,4
78390,3
78394,7
78398,4
78400,3
78406,7
78408,2
78410,7
78411,7
78416,6
78418,8
78423,6
78424,8
78426,4
78429,8
78431,3
78439,8
78444,8
78449,6
78450,8
78452,8
78453,8
78454,6
78456,8
78459,7
78473,6
78482,4
78497,4
78504,1
78510,3
78516,8
78521,7
78522,4
78523,6
78527,8
78531,8
78534,2
78535,6
78537,8
78538,8
78541,8
78543,3
78544,6
78545,7
